4.138288974761962891e+00,6.849143981933593750e+00,1.671053767204284668e-01
3.916848659515380859e+00,5.401937961578369141e+00,-2.397140026092529297e+00
5.848593235015869141e+00,6.898406505584716797e+00,2.457836627960205078e+00
2.840629100799560547e+00,5.477135658264160156e+00,-1.250169396400451660e+00
3.930581569671630859e+00,5.897743225097656250e+00,-1.400985240936279297e+00
5.278994560241699219e+00,6.022496223449707031e+00,1.140467405319213867e+00
3.730098247528076172e+00,5.961688041687011719e+00,-2.410041570663452148e+00
3.091804265975952148e+00,5.104660511016845703e+00,-1.520465731620788574e+00
3.867522716522216797e+00,6.330334663391113281e+00,-2.115154027938842773e+00
3.640282392501831055e+00,5.098050594329833984e+00,-2.815015077590942383e+00
3.639600038528442383e+00,5.952202796936035156e+00,-2.408651351928710938e+00
3.273247480392456055e+00,6.412388801574707031e+00,-1.727842211723327637e+00
2.957240343093872070e+00,5.257779598236083984e+00,-8.742848038673400879e-01
3.386041164398193359e+00,6.286581516265869141e+00,-1.771533846855163574e+00
2.386146783828735352e+00,5.772663116455078125e+00,-1.120391607284545898e+00
5.363350391387939453e+00,6.070039272308349609e+00,1.177724361419677734e+00
3.437673807144165039e+00,6.662056922912597656e+00,-3.862483501434326172e-01
3.120934963226318359e+00,6.585276603698730469e+00,-9.321004748344421387e-01
2.289874315261840820e+00,5.992365360260009766e+00,-1.127641320228576660e+00
3.423279047012329102e+00,5.261385917663574219e+00,-2.172688961029052734e+00
6.789381980895996094e+00,6.350264549255371094e+00,8.539917469024658203e-01
2.951623201370239258e+00,5.859717369079589844e+00,-1.303004384040832520e+00
4.068571567535400391e+00,5.947947025299072266e+00,-2.505931377410888672e+00
3.499631404876708984e+00,6.800042152404785156e+00,-6.340581774711608887e-01
3.004871368408203125e+00,5.845617294311523438e+00,-8.344786167144775391e-01
3.299701213836669922e+00,4.969226837158203125e+00,-2.178343772888183594e+00
4.831772804260253906e+00,6.916974067687988281e+00,6.983128190040588379e-01
2.334877252578735352e+00,6.029056549072265625e+00,-1.014523625373840332e+00
3.547698259353637695e+00,5.252109050750732422e+00,-2.060968875885009766e+00
3.161391019821166992e+00,6.589411258697509766e+00,-6.429949402809143066e-01
3.628192663192749023e+00,5.716776847839355469e+00,-1.393652677536010742e+00
3.076045989990234375e+00,5.971972942352294922e+00,-2.478059291839599609e+00
3.078857183456420898e+00,4.721544742584228516e+00,-2.126556396484375000e+00
3.022335767745971680e+00,6.595442295074462891e+00,-6.213429570198059082e-01
4.313957214355468750e+00,6.056957721710205078e+00,-2.457332372665405273e+00
3.258270502090454102e+00,5.073788166046142578e+00,-2.188453435897827148e+00
3.052546262741088867e+00,7.150960445404052734e+00,-1.364762187004089355e+00
3.196945190429687500e+00,6.606012821197509766e+00,-7.448611855506896973e-01
3.013702630996704102e+00,5.960798263549804688e+00,-1.949417352676391602e+00
3.503591299057006836e+00,6.870048999786376953e+00,-1.390201210975646973e+00
3.287284612655639648e+00,4.948428153991699219e+00,-2.165117502212524414e+00
5.316290855407714844e+00,5.865243911743164062e+00,1.377633094787597656e+00
2.401271343231201172e+00,5.184745788574218750e+00,-1.234019756317138672e+00
3.421354055404663086e+00,6.815116405487060547e+00,-9.569240808486938477e-01
3.913769006729125977e+00,5.838757038116455078e+00,-2.146625995635986328e+00
3.335908412933349609e+00,5.876425743103027344e+00,-2.130309343338012695e+00
5.699459075927734375e+00,6.557236671447753906e+00,6.868392825126647949e-01
3.818792819976806641e+00,5.798647403717041016e+00,-2.095422029495239258e+00
2.743504047393798828e+00,5.484184741973876953e+00,-9.628332853317260742e-01
3.400467872619628906e+00,6.863010406494140625e+00,-1.276997208595275879e+00
3.232746362686157227e+00,5.181370258331298828e+00,-2.303137063980102539e+00
3.804506540298461914e+00,6.630860805511474609e+00,-4.116792976856231689e-01
4.168066501617431641e+00,6.119360923767089844e+00,-2.466509580612182617e+00
2.825469255447387695e+00,5.727038860321044922e+00,-1.621602177619934082e+00
2.159803628921508789e+00,5.883087158203125000e+00,-1.262265563011169434e+00
3.825743436813354492e+00,5.698765754699707031e+00,-1.751608967781066895e+00
3.593812942504882812e+00,6.739995002746582031e+00,-1.592438936233520508e+00
3.484095335006713867e+00,5.104279041290283203e+00,-1.693360328674316406e+00
6.057628631591796875e+00,7.168889045715332031e+00,1.152510762214660645e+00
3.085232973098754883e+00,7.062231063842773438e+00,-1.497027873992919922e+00
3.351793766021728516e+00,4.473784923553466797e+00,-2.200402975082397461e+00
3.535320520401000977e+00,6.002700328826904297e+00,-2.208627700805664062e+00
2.791278839111328125e+00,5.768735408782958984e+00,-1.711020350456237793e+00
2.719026565551757812e+00,5.490386009216308594e+00,-1.653302907943725586e+00
2.837355613708496094e+00,6.502439975738525391e+00,-5.586282014846801758e-01
3.081887722015380859e+00,6.634465694427490234e+00,-4.670028388500213623e-01
4.306668281555175781e+00,6.470234394073486328e+00,3.089893162250518799e-01
3.411613941192626953e+00,6.827316284179687500e+00,-1.669031620025634766e+00
3.615986108779907227e+00,6.060020923614501953e+00,-1.336774468421936035e+00
3.856004476547241211e+00,6.239160060882568359e+00,-1.996671915054321289e+00
4.332382678985595703e+00,5.942840576171875000e+00,-1.143374323844909668e+00
3.612645149230957031e+00,6.033176898956298828e+00,-2.509461164474487305e+00
4.830363750457763672e+00,6.891526222229003906e+00,5.523892641067504883e-01
2.396220445632934570e+00,6.139686107635498047e+00,-1.184015274047851562e+00
2.582382678985595703e+00,5.895134925842285156e+00,-1.367632031440734863e+00
3.438226222991943359e+00,5.913442134857177734e+00,-2.466804981231689453e+00
2.760573387145996094e+00,5.647315025329589844e+00,-2.018341779708862305e+00
3.186580896377563477e+00,4.670495986938476562e+00,-2.214908599853515625e+00
3.700670957565307617e+00,6.762007236480712891e+00,-1.356764882802963257e-01
4.085767269134521484e+00,6.134653091430664062e+00,-2.466197729110717773e+00
3.016921758651733398e+00,7.178860187530517578e+00,-1.455181837081909180e+00
7.514715194702148438e+00,5.857995510101318359e+00,1.301148772239685059e+00
3.000314235687255859e+00,4.696866035461425781e+00,-1.801002144813537598e+00
2.853981256484985352e+00,5.233702182769775391e+00,-1.743203282356262207e+00
3.023480653762817383e+00,5.437184333801269531e+00,-8.985474705696105957e-01
3.835483074188232422e+00,6.375880718231201172e+00,-7.246026992797851562e-01
3.120532751083374023e+00,5.521994113922119141e+00,-2.102145433425903320e+00
3.782217264175415039e+00,6.398734569549560547e+00,-2.189465284347534180e+00
4.165351867675781250e+00,5.160455703735351562e+00,-2.047853231430053711e+00
4.662763118743896484e+00,6.106135845184326172e+00,-2.003515243530273438e+00
3.525954246520996094e+00,6.683712005615234375e+00,-3.158750534057617188e-01
4.210021495819091797e+00,6.404918670654296875e+00,-2.228096723556518555e+00
4.620821475982666016e+00,6.056980133056640625e+00,-2.270959138870239258e+00
2.715711116790771484e+00,5.450204849243164062e+00,-1.666140079498291016e+00
2.855166912078857422e+00,5.842802524566650391e+00,-2.269555091857910156e+00
3.179874181747436523e+00,4.664109706878662109e+00,-2.164663314819335938e+00
3.136568546295166016e+00,7.074024677276611328e+00,-1.428670406341552734e+00
2.539344072341918945e+00,5.593199253082275391e+00,-1.668164849281311035e+00
3.524416208267211914e+00,4.873836517333984375e+00,-1.816493749618530273e+00
3.575040340423583984e+00,5.045570850372314453e+00,-1.804602503776550293e+00
6.222650051116943359e+00,6.621415138244628906e+00,2.307272911071777344e+00
3.068053483963012695e+00,4.768023967742919922e+00,-2.123769760131835938e+00
4.794363021850585938e+00,6.239348411560058594e+00,-1.180439352989196777e+00
3.344133377075195312e+00,6.762678623199462891e+00,-8.620378375053405762e-01
5.521535396575927734e+00,6.621812820434570312e+00,1.897754192352294922e+00
4.228812694549560547e+00,6.141518115997314453e+00,-2.101499557495117188e+00
2.550158262252807617e+00,5.883300781250000000e+00,-1.014610886573791504e+00
2.995676517486572266e+00,5.559592723846435547e+00,-2.429724693298339844e+00
3.269216775894165039e+00,6.618434906005859375e+00,-1.346949815750122070e+00
3.611169815063476562e+00,6.483002662658691406e+00,-8.480212092399597168e-01
3.131494998931884766e+00,4.951843738555908203e+00,-2.325984954833984375e+00
3.391379833221435547e+00,4.970132350921630859e+00,-1.400617599487304688e+00
4.230110645294189453e+00,5.953541755676269531e+00,-2.386932849884033203e+00
2.868692636489868164e+00,5.990621566772460938e+00,-7.958332896232604980e-01
3.116054773330688477e+00,5.712812423706054688e+00,-1.201801180839538574e+00
3.110834598541259766e+00,5.201153755187988281e+00,-1.557479858398437500e+00
3.630513906478881836e+00,6.084357261657714844e+00,-2.375412940979003906e+00
3.232206106185913086e+00,4.536538124084472656e+00,-2.132097005844116211e+00
3.102014541625976562e+00,6.086071491241455078e+00,-5.933069586753845215e-01
3.428914070129394531e+00,5.939351558685302734e+00,-1.012242317199707031e+00
3.993735790252685547e+00,5.912101745605468750e+00,-2.463119506835937500e+00
2.334141969680786133e+00,5.702568531036376953e+00,-1.300738811492919922e+00
2.474237203598022461e+00,5.824990272521972656e+00,-1.540929198265075684e+00
5.589287757873535156e+00,6.511176109313964844e+00,2.154469966888427734e+00
3.949373006820678711e+00,5.663120269775390625e+00,-2.534181356430053711e+00
2.559508085250854492e+00,5.578528881072998047e+00,-1.469277739524841309e+00
3.537123680114746094e+00,6.894196987152099609e+00,-1.434828519821166992e+00
3.048163652420043945e+00,5.127459526062011719e+00,-7.184722423553466797e-01
2.897037744522094727e+00,5.214477062225341797e+00,-8.415956497192382812e-01
2.797618150711059570e+00,5.195417404174804688e+00,-1.362175345420837402e+00
4.374114036560058594e+00,5.785465717315673828e+00,-1.780619621276855469e+00
4.055149078369140625e+00,6.278090953826904297e+00,-1.028728723526000977e+00
2.548154592514038086e+00,5.765644073486328125e+00,-1.686289310455322266e+00
4.377613544464111328e+00,6.322724342346191406e+00,-1.366827011108398438e+00
2.744507074356079102e+00,5.685692787170410156e+00,-1.676250219345092773e+00
3.610840320587158203e+00,4.521754741668701172e+00,-2.162483215332031250e+00
2.305742979049682617e+00,5.791039943695068359e+00,-1.254551768302917480e+00
3.581930398941040039e+00,6.861320972442626953e+00,-4.612714648246765137e-01
4.088085651397705078e+00,6.206000804901123047e+00,-2.339504003524780273e+00
3.304880857467651367e+00,6.712372303009033203e+00,-5.788509249687194824e-01
4.561053276062011719e+00,6.121971607208251953e+00,-2.162125349044799805e+00
8.171854972839355469e+00,3.979017019271850586e+00,-1.920700311660766602e+00
3.893967866897583008e+00,6.836795330047607422e+00,-8.607628941535949707e-02
5.368247985839843750e+00,6.192450523376464844e+00,9.254364967346191406e-01
4.313562393188476562e+00,6.233817100524902344e+00,-1.299520254135131836e+00
2.971748352050781250e+00,5.195181369781494141e+00,-7.708182930946350098e-01
2.909904718399047852e+00,6.478844165802001953e+00,-7.621496319770812988e-01
3.560031652450561523e+00,6.006937980651855469e+00,-2.250728845596313477e+00
3.072118997573852539e+00,5.842797279357910156e+00,-1.107557177543640137e+00
3.543289661407470703e+00,6.038061618804931641e+00,-2.387912988662719727e+00
5.451638698577880859e+00,6.270414829254150391e+00,2.026137351989746094e+00
2.723008394241333008e+00,5.697762012481689453e+00,-1.243694782257080078e+00
2.872275829315185547e+00,5.663071155548095703e+00,-1.889102220535278320e+00
3.054965257644653320e+00,5.560243606567382812e+00,-2.788901567459106445e+00
6.823121070861816406e+00,6.608919620513916016e+00,1.188156723976135254e+00
3.493184328079223633e+00,5.887571334838867188e+00,-2.494784116744995117e+00
2.602520704269409180e+00,5.878092765808105469e+00,-1.478694200515747070e+00
3.246070861816406250e+00,6.803675174713134766e+00,-1.563069343566894531e+00
3.803288936614990234e+00,5.798279762268066406e+00,-1.653595447540283203e+00
2.683831930160522461e+00,6.129092693328857422e+00,-7.455063462257385254e-01
3.697528362274169922e+00,6.010161876678466797e+00,-2.397247791290283203e+00
8.446337699890136719e+00,4.058228492736816406e+00,-2.003783464431762695e+00
6.220063209533691406e+00,7.453564167022705078e+00,1.703701138496398926e+00
2.947578430175781250e+00,5.959661960601806641e+00,-2.045464992523193359e+00
2.241547822952270508e+00,5.976878166198730469e+00,-1.304389476776123047e+00
3.257753610610961914e+00,6.573260784149169922e+00,-1.527366280555725098e+00
2.280028581619262695e+00,5.835396766662597656e+00,-1.436601519584655762e+00
2.551709413528442383e+00,5.630612373352050781e+00,-1.277981758117675781e+00
3.661720514297485352e+00,6.010980129241943359e+00,-1.077500939369201660e+00
2.390537023544311523e+00,6.079114437103271484e+00,-1.000811934471130371e+00
3.320261001586914062e+00,5.038781642913818359e+00,-2.275475025177001953e+00
2.153898000717163086e+00,5.899537563323974609e+00,-1.191939115524291992e+00
3.525907039642333984e+00,4.507566452026367188e+00,-2.205805063247680664e+00
3.566104650497436523e+00,6.808528900146484375e+00,-4.601815044879913330e-01
3.116129875183105469e+00,5.573246002197265625e+00,-2.933815240859985352e+00
3.059469223022460938e+00,5.531980514526367188e+00,-2.909425020217895508e+00
3.138634681701660156e+00,5.576825618743896484e+00,-2.996573925018310547e+00
2.934422969818115234e+00,7.170273780822753906e+00,-1.288987278938293457e+00
3.397341251373291016e+00,4.474524021148681641e+00,-2.245869159698486328e+00
3.082088708877563477e+00,4.969516754150390625e+00,-1.703695654869079590e+00
3.770932435989379883e+00,6.417751312255859375e+00,-2.191914319992065430e+00
3.286440849304199219e+00,6.715552806854248047e+00,-1.131148934364318848e+00
3.208719730377197266e+00,5.249023914337158203e+00,-2.423774003982543945e+00
3.556364059448242188e+00,6.152158737182617188e+00,-2.098659515380859375e+00
3.042932987213134766e+00,7.190905094146728516e+00,-1.495731592178344727e+00
4.781724929809570312e+00,6.236000061035156250e+00,-1.093940258026123047e+00
4.889149188995361328e+00,6.147094726562500000e+00,-2.098158121109008789e+00
4.672128200531005859e+00,4.843746185302734375e+00,-2.562828302383422852e+00
4.810870647430419922e+00,6.077179431915283203e+00,-2.143628358840942383e+00
4.093679428100585938e+00,6.240080356597900391e+00,-2.296521902084350586e+00
2.966606378555297852e+00,5.556782722473144531e+00,-1.175273537635803223e+00
2.471808910369873047e+00,5.652413845062255859e+00,-1.463208556175231934e+00
3.548328638076782227e+00,4.713331222534179688e+00,-2.440568208694458008e+00
3.382091999053955078e+00,6.494236946105957031e+00,-2.993960976600646973e-01
3.503109931945800781e+00,6.917095184326171875e+00,-1.393710017204284668e+00
3.501559019088745117e+00,6.977730751037597656e+00,-7.495204806327819824e-01
3.112905740737915039e+00,4.683248519897460938e+00,-2.135386943817138672e+00
5.338324546813964844e+00,5.864040851593017578e+00,1.528586983680725098e+00
2.744328498840332031e+00,5.888263225555419922e+00,-1.793446660041809082e+00
2.424757480621337891e+00,6.012804031372070312e+00,-1.036983370780944824e+00
3.484536886215209961e+00,4.914202690124511719e+00,-2.098619937896728516e+00
2.534737825393676758e+00,5.655557155609130859e+00,-1.580557107925415039e+00
3.570967197418212891e+00,5.429574489593505859e+00,-2.116465568542480469e+00
3.652956724166870117e+00,5.185652256011962891e+00,-2.766155719757080078e+00
3.898480892181396484e+00,6.603098869323730469e+00,-2.073708295822143555e+00
3.461596012115478516e+00,5.526902675628662109e+00,-1.147666692733764648e+00
2.719143152236938477e+00,5.615050792694091797e+00,-1.241954088211059570e+00
3.207305669784545898e+00,6.789625644683837891e+00,-1.210297226905822754e+00
4.324050426483154297e+00,5.876181125640869141e+00,-1.880391836166381836e+00
2.733119487762451172e+00,5.760626316070556641e+00,-1.949996829032897949e+00
2.916398286819458008e+00,5.588204860687255859e+00,-6.926427483558654785e-01
3.468752384185791016e+00,6.465665817260742188e+00,-1.452122181653976440e-01
3.666138172149658203e+00,5.114970207214355469e+00,-2.839834451675415039e+00
4.097396373748779297e+00,6.544462680816650391e+00,-1.612565517425537109e+00
2.841856002807617188e+00,6.259026050567626953e+00,-7.506166696548461914e-01
3.724970340728759766e+00,5.135187149047851562e+00,-2.859166860580444336e+00
2.975312709808349609e+00,4.811262130737304688e+00,-1.668217062950134277e+00
7.250712871551513672e+00,5.799073219299316406e+00,2.131130456924438477e+00
3.428672313690185547e+00,6.805662631988525391e+00,-8.482078909873962402e-01
3.125119209289550781e+00,6.428800106048583984e+00,-1.405790209770202637e+00
3.353089809417724609e+00,6.145450592041015625e+00,-1.457968592643737793e+00
4.072587013244628906e+00,6.535385608673095703e+00,-1.594722628593444824e+00
4.649634361267089844e+00,4.862375736236572266e+00,-2.661991357803344727e+00
2.968059062957763672e+00,5.617474079132080078e+00,-1.084082603454589844e+00
4.458821773529052734e+00,6.078327178955078125e+00,-1.279576063156127930e+00
3.249803781509399414e+00,4.651168823242187500e+00,-2.072802305221557617e+00
3.530664682388305664e+00,5.037709236145019531e+00,-1.975775480270385742e+00
2.587580204010009766e+00,5.971518039703369141e+00,-1.246682405471801758e+00
3.433881521224975586e+00,6.001077175140380859e+00,-2.429117679595947266e+00
3.259687185287475586e+00,6.030910491943359375e+00,-2.155956983566284180e+00
4.269258022308349609e+00,6.870432853698730469e+00,2.462455481290817261e-01
3.185952901840209961e+00,5.241802215576171875e+00,-7.016761898994445801e-01
2.826810598373413086e+00,5.937788486480712891e+00,-9.423491954803466797e-01
4.525313377380371094e+00,5.129428386688232422e+00,-2.030297756195068359e+00
2.951104640960693359e+00,5.691192150115966797e+00,-2.512377977371215820e+00
3.614495754241943359e+00,5.490001678466796875e+00,-1.743743062019348145e+00
4.136450767517089844e+00,6.130434036254882812e+00,-2.302011013031005859e+00
3.085703134536743164e+00,6.306980609893798828e+00,-1.715576410293579102e+00
5.494226932525634766e+00,6.013345718383789062e+00,1.541074514389038086e+00
2.885096073150634766e+00,6.445223331451416016e+00,-4.981264472007751465e-01
2.269197225570678711e+00,5.950292110443115234e+00,-1.119166731834411621e+00
2.290471792221069336e+00,6.006910800933837891e+00,-1.286519050598144531e+00
2.754415035247802734e+00,5.439510345458984375e+00,-1.477702498435974121e+00
3.854583740234375000e+00,6.852565765380859375e+00,-1.605417728424072266e-01
3.006160497665405273e+00,6.027241230010986328e+00,-5.822704434394836426e-01
2.571555137634277344e+00,6.210429668426513672e+00,-1.082610607147216797e+00
3.191743612289428711e+00,4.971125602722167969e+00,-1.078785300254821777e+00
3.201031446456909180e+00,4.687517166137695312e+00,-2.260533571243286133e+00
2.995195388793945312e+00,5.692194938659667969e+00,-2.482902526855468750e+00
3.985333442687988281e+00,5.075024127960205078e+00,-2.890231132507324219e+00
2.963332891464233398e+00,6.194049835205078125e+00,-8.611897826194763184e-01
3.317311525344848633e+00,6.060816764831542969e+00,-1.699353098869323730e+00
6.956682682037353516e+00,6.417340278625488281e+00,2.327770233154296875e+00
3.930203676223754883e+00,5.962372779846191406e+00,-2.116324901580810547e+00
4.801064968109130859e+00,6.014358997344970703e+00,-1.031839489936828613e+00
3.464849233627319336e+00,6.902826309204101562e+00,-1.366354465484619141e+00
4.115653991699218750e+00,5.750359058380126953e+00,-1.685285806655883789e+00
4.041604042053222656e+00,6.390364170074462891e+00,-2.163262128829956055e+00
4.080899715423583984e+00,4.954401016235351562e+00,-2.360622167587280273e+00
3.475866317749023438e+00,6.825675487518310547e+00,-1.640735387802124023e+00
3.302606105804443359e+00,4.461123943328857422e+00,-2.181934118270874023e+00
2.867863178253173828e+00,6.438741683959960938e+00,-4.727610349655151367e-01
5.155623435974121094e+00,6.032757759094238281e+00,9.070044755935668945e-01
4.577289104461669922e+00,6.032629966735839844e+00,-1.908185362815856934e+00
3.425425767898559570e+00,5.604747295379638672e+00,-2.624600410461425781e+00
2.919758081436157227e+00,4.994951248168945312e+00,-1.276936888694763184e+00
3.768542051315307617e+00,6.215638160705566406e+00,-1.817181348800659180e+00
6.513141632080078125e+00,6.783994674682617188e+00,1.285410046577453613e+00
5.282527446746826172e+00,5.953330993652343750e+00,1.206407904624938965e+00
4.193969249725341797e+00,6.344676494598388672e+00,-2.301225662231445312e+00
3.023979187011718750e+00,7.155863285064697266e+00,-1.430756926536560059e+00
2.928391218185424805e+00,5.195890903472900391e+00,-8.299212455749511719e-01
3.792367696762084961e+00,6.081317901611328125e+00,-1.377539157867431641e+00
4.066419601440429688e+00,5.816880226135253906e+00,-2.262744426727294922e+00
3.164600372314453125e+00,5.070404052734375000e+00,-2.332613945007324219e+00
5.976646900177001953e+00,4.944713592529296875e+00,-2.359781503677368164e+00
4.580326557159423828e+00,5.534839630126953125e+00,-2.609175205230712891e+00
4.671517848968505859e+00,5.847659587860107422e+00,-1.704181551933288574e+00
4.017938613891601562e+00,6.441390037536621094e+00,-2.147383213043212891e+00
2.863854885101318359e+00,5.589071273803710938e+00,-2.415954113006591797e+00
4.224307060241699219e+00,5.803544044494628906e+00,-1.399232745170593262e+00
3.807528734207153320e+00,5.750174045562744141e+00,-1.641066074371337891e+00
3.426331996917724609e+00,4.582072257995605469e+00,-2.220330953598022461e+00
3.121033191680908203e+00,5.157853603363037109e+00,-1.581066966056823730e+00
2.840925693511962891e+00,5.390430927276611328e+00,-1.079329133033752441e+00
4.152105808258056641e+00,5.951142787933349609e+00,-1.194573283195495605e+00
2.422727346420288086e+00,5.810215473175048828e+00,-1.525246024131774902e+00
3.183319807052612305e+00,6.082635402679443359e+00,-1.189259767532348633e+00
2.746699333190917969e+00,6.274346351623535156e+00,-7.850138545036315918e-01
3.354162693023681641e+00,5.964841365814208984e+00,-2.417209148406982422e+00
3.370370626449584961e+00,6.601657867431640625e+00,-2.830637097358703613e-01
4.410339355468750000e+00,6.256968498229980469e+00,-1.524996876716613770e+00
4.583018302917480469e+00,5.946350097656250000e+00,-1.187137365341186523e+00
4.450086593627929688e+00,6.088235378265380859e+00,-1.086446762084960938e+00
4.298429012298583984e+00,5.623247146606445312e+00,-2.554462432861328125e+00
2.674253225326538086e+00,5.627703189849853516e+00,-8.216540813446044922e-01
8.219910621643066406e+00,3.948450326919555664e+00,-2.006682872772216797e+00
2.442453145980834961e+00,5.611112594604492188e+00,-1.226921200752258301e+00
3.246802806854248047e+00,6.114979267120361328e+00,-2.809988260269165039e-01
4.109091281890869141e+00,5.559335231781005859e+00,-2.241572856903076172e+00
2.991776466369628906e+00,5.181657314300537109e+00,-7.564960718154907227e-01
4.212550640106201172e+00,5.670520305633544922e+00,-2.576256990432739258e+00
4.860778331756591797e+00,6.062557220458984375e+00,-2.205649375915527344e+00
3.170205593109130859e+00,4.873980522155761719e+00,-1.114531159400939941e+00
2.320856571197509766e+00,5.751457214355468750e+00,-1.380344867706298828e+00
4.634780406951904297e+00,4.644005775451660156e+00,-2.392819166183471680e+00
3.154360055923461914e+00,6.564723491668701172e+00,-1.358041167259216309e+00
3.165191650390625000e+00,5.792354106903076172e+00,-1.055093765258789062e+00
3.265811204910278320e+00,6.781270027160644531e+00,-1.178248524665832520e+00
3.249334812164306641e+00,6.007344245910644531e+00,-2.318295240402221680e+00
3.217354774475097656e+00,6.686351776123046875e+00,-1.035769820213317871e+00
